speech_id,president,speech_title,src_file
reagan_speeches_024,reagan,Speech on the Soviet Attack on a Korean Airliner,./Total_Corpus of Presidential Speeches/reagan_speeches_024.txt
reagan_speeches_025,reagan,Speech to the Nation on Lebanon and Grenada,./Total_Corpus of Presidential Speeches/reagan_speeches_025.txt
reagan_speeches_026,reagan,Address on Central America,./Total_Corpus of Presidential Speeches/reagan_speeches_026.txt
reagan_speeches_027,reagan,"Speech on the Creation of the Martin Luther King, Jr., National Holiday",./Total_Corpus of Presidential Speeches/reagan_speeches_027.txt
reagan_speeches_028,reagan,Remarks on U. S. Casualties in Lebanon and Grenada,./Total_Corpus of Presidential Speeches/reagan_speeches_028.txt
reagan_speeches_029,reagan,Address Announcing His Candidacy for Reelection,./Total_Corpus of Presidential Speeches/reagan_speeches_029.txt
reagan_speeches_030,reagan,Remarks Honoring the Vietnam War’s Unknown Soldier,./Total_Corpus of Presidential Speeches/reagan_speeches_030.txt
reagan_speeches_031,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_031.txt
reagan_speeches_032,reagan,"Remarks to the Citizens of Ballyporeen, Ireland",./Total_Corpus of Presidential Speeches/reagan_speeches_032.txt
reagan_speeches_033,reagan,40th Anniversary of D - Day,./Total_Corpus of Presidential Speeches/reagan_speeches_033.txt
reagan_speeches_034,reagan,Republican National Convention,./Total_Corpus of Presidential Speeches/reagan_speeches_034.txt
reagan_speeches_035,reagan,Debate with Walter Mondale,./Total_Corpus of Presidential Speeches/reagan_speeches_035.txt
reagan_speeches_036,reagan,Debate with Walter Mondale,./Total_Corpus of Presidential Speeches/reagan_speeches_036.txt
reagan_speeches_037,reagan,Second Inaugural Address,./Total_Corpus of Presidential Speeches/reagan_speeches_037.txt
reagan_speeches_038,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_038.txt
reagan_speeches_039,reagan,Bergen - Belsen Concentration Camp,./Total_Corpus of Presidential Speeches/reagan_speeches_039.txt
reagan_speeches_040,reagan,Speech on the Geneva Summit,./Total_Corpus of Presidential Speeches/reagan_speeches_040.txt
reagan_speeches_041,reagan,Address on the Space Shuttle Challenger,./Total_Corpus of Presidential Speeches/reagan_speeches_041.txt
reagan_speeches_042,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_042.txt
reagan_speeches_043,reagan,Speech to the Nation on Air Strikes Against Libya,./Total_Corpus of Presidential Speeches/reagan_speeches_043.txt
reagan_speeches_044,reagan,Speech to the Nation on the Campaign Against Drug Abuse,./Total_Corpus of Presidential Speeches/reagan_speeches_044.txt
reagan_speeches_045,reagan,Address on the Meetings with Soviet Premier Gorbachev,./Total_Corpus of Presidential Speeches/reagan_speeches_045.txt
reagan_speeches_046,reagan,Remarks on Signing the Tax Reform Act,./Total_Corpus of Presidential Speeches/reagan_speeches_046.txt
reagan_speeches_047,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_047.txt
reagan_speeches_048,reagan,Address from the Brandenburg Gate,./Total_Corpus of Presidential Speeches/reagan_speeches_048.txt
reagan_speeches_049,reagan,Address to the Nation on Iran - Contra,./Total_Corpus of Presidential Speeches/reagan_speeches_049.txt
reagan_speeches_050,reagan,Remarks at the Signing of the INF Treaty with Soviet Premier Gorbachev,./Total_Corpus of Presidential Speeches/reagan_speeches_050.txt
reagan_speeches_051,reagan,Address to the Nation on the Soviet - U. S. Summit Meeting,./Total_Corpus of Presidential Speeches/reagan_speeches_051.txt
reagan_speeches_052,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_052.txt
reagan_speeches_053,reagan,Address at Moscow State University,./Total_Corpus of Presidential Speeches/reagan_speeches_053.txt
reagan_speeches_054,reagan,Farewell Address at the Republican National Convention,./Total_Corpus of Presidential Speeches/reagan_speeches_054.txt
reagan_speeches_055,reagan,Address to the United Nations,./Total_Corpus of Presidential Speeches/reagan_speeches_055.txt
reagan_speeches_056,reagan,Remarks at the Veteran&#8217;s Day Ceremony,./Total_Corpus of Presidential Speeches/reagan_speeches_056.txt
reagan_speeches_057,reagan,Speech on Foreign Policy,./Total_Corpus of Presidential Speeches/reagan_speeches_057.txt
reagan_speeches_058,reagan,Farewell Address,./Total_Corpus of Presidential Speeches/reagan_speeches_058.txt
roosevelt_speeches_000,roosevelt,Second Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_000.txt
roosevelt_speeches_001,roosevelt,Announcement of the Death of President McKinley,./Total_Corpus of Presidential Speeches/roosevelt_speeches_001.txt
roosevelt_speeches_002,roosevelt,Message Regarding US - Cuban Relations,./Total_Corpus of Presidential Speeches/roosevelt_speeches_002.txt
roosevelt_speeches_003,roosevelt,First Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_003.txt
roosevelt_speeches_004,roosevelt,Message Regarding US - Cuban Commercial Convention,./Total_Corpus of Presidential Speeches/roosevelt_speeches_004.txt
roosevelt_speeches_005,roosevelt,Message Convening a Special Session of Congress,./Total_Corpus of Presidential Speeches/roosevelt_speeches_005.txt
roosevelt_speeches_006,roosevelt,Message Regarding Treaty with Panama,./Total_Corpus of Presidential Speeches/roosevelt_speeches_006.txt
roosevelt_speeches_007,roosevelt,Message Regarding the Panamanian Revolution,./Total_Corpus of Presidential Speeches/roosevelt_speeches_007.txt
roosevelt_speeches_008,roosevelt,Proclamation Declaring US Neutrality,./Total_Corpus of Presidential Speeches/roosevelt_speeches_008.txt
roosevelt_speeches_009,roosevelt,Inaugural Address,./Total_Corpus of Presidential Speeches/roosevelt_speeches_009.txt
roosevelt_speeches_010,roosevelt,Third Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_010.txt
roosevelt_speeches_011,roosevelt,Fourth Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_011.txt
roosevelt_speeches_012,roosevelt,Message Regarding Panama Canal,./Total_Corpus of Presidential Speeches/roosevelt_speeches_012.txt
roosevelt_speeches_013,roosevelt,Message Regarding Meatpacking Plants,./Total_Corpus of Presidential Speeches/roosevelt_speeches_013.txt
roosevelt_speeches_014,roosevelt,Fifth Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_014.txt
roosevelt_speeches_015,roosevelt,Sixth Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_015.txt
roosevelt_speeches_016,roosevelt,Message Regarding Conditions in Panama,./Total_Corpus of Presidential Speeches/roosevelt_speeches_016.txt
roosevelt_speeches_017,roosevelt,Message Regarding the State of Puerto Rico,./Total_Corpus of Presidential Speeches/roosevelt_speeches_017.txt
roosevelt_speeches_018,roosevelt,Message Regarding Disturbances in Texas,./Total_Corpus of Presidential Speeches/roosevelt_speeches_018.txt
roosevelt_speeches_019,roosevelt,Seventh Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_019.txt
roosevelt_speeches_020,roosevelt,Message Regarding Labor Legislation,./Total_Corpus of Presidential Speeches/roosevelt_speeches_020.txt
roosevelt_speeches_021,roosevelt,Eighth Annual Message,./Total_Corpus of Presidential Speeches/roosevelt_speeches_021.txt
taft_speeches_000,taft,Inaugural Address,./Total_Corpus of Presidential Speeches/taft_speeches_000.txt
taft_speeches_001,taft,Message Regarding Income Tax,./Total_Corpus of Presidential Speeches/taft_speeches_001.txt
taft_speeches_002,taft,Message Regarding Environmental Preservation,./Total_Corpus of Presidential Speeches/taft_speeches_002.txt
taft_speeches_003,taft,Address on the Tariff Law of 1909,./Total_Corpus of Presidential Speeches/taft_speeches_003.txt
taft_speeches_004,taft,First Annual Message,./Total_Corpus of Presidential Speeches/taft_speeches_004.txt
taft_speeches_005,taft,Message Regarding Economic Legislation,./Total_Corpus of Presidential Speeches/taft_speeches_005.txt
taft_speeches_006,taft,Special Message on Canadian Reciprocity,./Total_Corpus of Presidential Speeches/taft_speeches_006.txt
taft_speeches_007,taft,Second Annual Message,./Total_Corpus of Presidential Speeches/taft_speeches_007.txt
taft_speeches_008,taft,Third Annual Message,./Total_Corpus of Presidential Speeches/taft_speeches_008.txt
taft_speeches_009,taft,Fourth Annual Message,./Total_Corpus of Presidential Speeches/taft_speeches_009.txt
taft_speeches_010,taft,Message Regarding Tariff Legislation,./Total_Corpus of Presidential Speeches/taft_speeches_010.txt
taylor_speeches_000,taylor,First Annual Message,./Total_Corpus of Presidential Speeches/taylor_speeches_000.txt
taylor_speeches_001,taylor,Message Regarding Newly Acquired Territories,./Total_Corpus of Presidential Speeches/taylor_speeches_001.txt
taylor_speeches_002,taylor,Inaugural Address,./Total_Corpus of Presidential Speeches/taylor_speeches_002.txt
taylor_speeches_003,taylor,Message Regarding Treaty with Great Britain,./Total_Corpus of Presidential Speeches/taylor_speeches_003.txt
truman_speeches_000,truman,Farewell Address,./Total_Corpus of Presidential Speeches/truman_speeches_000.txt
truman_speeches_001,truman,First Speech to Congress,./Total_Corpus of Presidential Speeches/truman_speeches_001.txt
truman_speeches_002,truman,Announcing the Surrender of Germany,./Total_Corpus of Presidential Speeches/truman_speeches_002.txt
truman_speeches_003,truman,Statement by the President Announcing the Use of the A - Bomb at Hiroshima,./Total_Corpus of Presidential Speeches/truman_speeches_003.txt
truman_speeches_004,truman,Radio Report to the American People on the Potsdam Conference,./Total_Corpus of Presidential Speeches/truman_speeches_004.txt
truman_speeches_005,truman,Announcing the Surrender of Japan,./Total_Corpus of Presidential Speeches/truman_speeches_005.txt
truman_speeches_006,truman,Navy Day Address,./Total_Corpus of Presidential Speeches/truman_speeches_006.txt
truman_speeches_007,truman,Truman Doctrine,./Total_Corpus of Presidential Speeches/truman_speeches_007.txt
truman_speeches_008,truman,On the Veto of the Taft - Hartley Bill,./Total_Corpus of Presidential Speeches/truman_speeches_008.txt
truman_speeches_009,truman,Address before the NAACP,./Total_Corpus of Presidential Speeches/truman_speeches_009.txt
truman_speeches_010,truman,Democratic National Convention,./Total_Corpus of Presidential Speeches/truman_speeches_010.txt
truman_speeches_011,truman,"Whistlestop Tour in Trenton, Missouri",./Total_Corpus of Presidential Speeches/truman_speeches_011.txt
truman_speeches_012,truman,"Whistlestop Tour in Chariton, Iowa",./Total_Corpus of Presidential Speeches/truman_speeches_012.txt
truman_speeches_013,truman,Victory Celebration,./Total_Corpus of Presidential Speeches/truman_speeches_013.txt
truman_speeches_014,truman,Inaugural Address,./Total_Corpus of Presidential Speeches/truman_speeches_014.txt
truman_speeches_015,truman,Report to the American People on Korea,./Total_Corpus of Presidential Speeches/truman_speeches_015.txt
truman_speeches_016,truman,Columbia Scholastic Press Association,./Total_Corpus of Presidential Speeches/truman_speeches_016.txt
truman_speeches_017,truman,Jefferson - Jackson Day Dinner,./Total_Corpus of Presidential Speeches/truman_speeches_017.txt
truman_speeches_018,truman,Rear Platform Remarks,./Total_Corpus of Presidential Speeches/truman_speeches_018.txt
tyler_speeches_000,tyler,Special Session Message to Congress Regarding General Affairs of the Country,./Total_Corpus of Presidential Speeches/tyler_speeches_000.txt
tyler_speeches_001,tyler,Address Upon Assuming the Office of President of the United States,./Total_Corpus of Presidential Speeches/tyler_speeches_001.txt
tyler_speeches_002,tyler,Veto Message Regarding the Bank of the United States,./Total_Corpus of Presidential Speeches/tyler_speeches_002.txt
tyler_speeches_003,tyler,Veto Message on the Creation of a Fiscal Corporation,./Total_Corpus of Presidential Speeches/tyler_speeches_003.txt
tyler_speeches_004,tyler,First Annual Message,./Total_Corpus of Presidential Speeches/tyler_speeches_004.txt
tyler_speeches_005,tyler,Message Regarding Finances and Fiscal Policy,./Total_Corpus of Presidential Speeches/tyler_speeches_005.txt
tyler_speeches_006,tyler,Message Regarding Indian Affairs in Florida,./Total_Corpus of Presidential Speeches/tyler_speeches_006.txt
tyler_speeches_007,tyler,Veto Message Regarding Import Duties,./Total_Corpus of Presidential Speeches/tyler_speeches_007.txt
tyler_speeches_008,tyler,Second Annual Message,./Total_Corpus of Presidential Speeches/tyler_speeches_008.txt
tyler_speeches_009,tyler,Message Regarding Treaty with Texas,./Total_Corpus of Presidential Speeches/tyler_speeches_009.txt
tyler_speeches_010,tyler,Message to Senate on Negotiations with Britain,./Total_Corpus of Presidential Speeches/tyler_speeches_010.txt
tyler_speeches_011,tyler,Third Annual Message to Congress,./Total_Corpus of Presidential Speeches/tyler_speeches_011.txt
tyler_speeches_012,tyler,Veto Message Regarding Infrastructure Improvements,./Total_Corpus of Presidential Speeches/tyler_speeches_012.txt
tyler_speeches_013,tyler,Message to Congress Regarding US - Hawaiian Relations,./Total_Corpus of Presidential Speeches/tyler_speeches_013.txt
tyler_speeches_014,tyler,Message Regarding Disturbances in Rhode Island,./Total_Corpus of Presidential Speeches/tyler_speeches_014.txt
tyler_speeches_015,tyler,Message Regarding US - Mexican Affairs,./Total_Corpus of Presidential Speeches/tyler_speeches_015.txt
tyler_speeches_016,tyler,Message Regarding the Slave Trade,./Total_Corpus of Presidential Speeches/tyler_speeches_016.txt
tyler_speeches_017,tyler,Fourth Annual Message,./Total_Corpus of Presidential Speeches/tyler_speeches_017.txt
vanburen_speeches_000,vanburen,Special Session Message,./Total_Corpus of Presidential Speeches/vanburen_speeches_000.txt
vanburen_speeches_001,vanburen,Inaugural Address,./Total_Corpus of Presidential Speeches/vanburen_speeches_001.txt
vanburen_speeches_002,vanburen,Proclamation,./Total_Corpus of Presidential Speeches/vanburen_speeches_002.txt
vanburen_speeches_003,vanburen,First Annual Message to Congress,./Total_Corpus of Presidential Speeches/vanburen_speeches_003.txt
vanburen_speeches_004,vanburen,Message Regarding Disturbances and Hostilities on the Canadian Border,./Total_Corpus of Presidential Speeches/vanburen_speeches_004.txt
vanburen_speeches_005,vanburen,Second Annual Message to Congress,./Total_Corpus of Presidential Speeches/vanburen_speeches_005.txt
vanburen_speeches_006,vanburen,Message Regarding Disputes on the Maine - Canadian Border,./Total_Corpus of Presidential Speeches/vanburen_speeches_006.txt
vanburen_speeches_007,vanburen,Third Annual Message to Congress,./Total_Corpus of Presidential Speeches/vanburen_speeches_007.txt
vanburen_speeches_008,vanburen,Fourth Annual Message to Congress,./Total_Corpus of Presidential Speeches/vanburen_speeches_008.txt
vanburen_speeches_009,vanburen,Special Message about the Desctruction of Steamboat “Caroline”,./Total_Corpus of Presidential Speeches/vanburen_speeches_009.txt
washington_speeches_000,washington,First Inaugural Address,./Total_Corpus of Presidential Speeches/washington_speeches_000.txt
washington_speeches_001,washington,Second Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_001.txt
washington_speeches_002,washington,Talk to the Chiefs and Counselors of the Seneca Nation,./Total_Corpus of Presidential Speeches/washington_speeches_002.txt
washington_speeches_003,washington,First Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_003.txt
washington_speeches_004,washington,Thanksgiving Proclamation,./Total_Corpus of Presidential Speeches/washington_speeches_004.txt
washington_speeches_005,washington,Fourth Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_005.txt
washington_speeches_006,washington,Veto Message on Congressional Redistricting,./Total_Corpus of Presidential Speeches/washington_speeches_006.txt
washington_speeches_007,washington,Third Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_007.txt
washington_speeches_008,washington,Proclamation Against Crimes Against the Cherokee Nations,./Total_Corpus of Presidential Speeches/washington_speeches_008.txt
washington_speeches_009,washington,Second Inaugural Address,./Total_Corpus of Presidential Speeches/washington_speeches_009.txt
washington_speeches_010,washington,Fifth Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_010.txt
washington_speeches_011,washington,Proclamation of Neutrality,./Total_Corpus of Presidential Speeches/washington_speeches_011.txt
washington_speeches_012,washington,Proclamation against Opposition to Execution of Laws and Excise Duties in Western Pennsylvania,./Total_Corpus of Presidential Speeches/washington_speeches_012.txt
washington_speeches_013,washington,Proclamation of Militia Service,./Total_Corpus of Presidential Speeches/washington_speeches_013.txt
washington_speeches_014,washington,Sixth Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_014.txt
washington_speeches_015,washington,Proclamation of Pardons in Western Pennsylvania,./Total_Corpus of Presidential Speeches/washington_speeches_015.txt
washington_speeches_016,washington,Seventh Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_016.txt
washington_speeches_017,washington,Farewell Address,./Total_Corpus of Presidential Speeches/washington_speeches_017.txt
washington_speeches_018,washington,"Message to the House of Representatives, Declining to Submit Diplomatic Instructions and Corresponde",./Total_Corpus of Presidential Speeches/washington_speeches_018.txt
washington_speeches_019,washington,Talk to the Cherokee Nation,./Total_Corpus of Presidential Speeches/washington_speeches_019.txt
washington_speeches_020,washington,Eighth Annual Message to Congress,./Total_Corpus of Presidential Speeches/washington_speeches_020.txt
wilson_speeches_000,wilson,First Inaugural Address,./Total_Corpus of Presidential Speeches/wilson_speeches_000.txt
wilson_speeches_001,wilson,Message Regarding Tariff Duties,./Total_Corpus of Presidential Speeches/wilson_speeches_001.txt
wilson_speeches_002,wilson,Message Regarding Banking System,./Total_Corpus of Presidential Speeches/wilson_speeches_002.txt
wilson_speeches_003,wilson,Address at Gettysburg,./Total_Corpus of Presidential Speeches/wilson_speeches_003.txt
wilson_speeches_004,wilson,First Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_004.txt
wilson_speeches_005,wilson,"Address at Congress Hall, Philadelphia",./Total_Corpus of Presidential Speeches/wilson_speeches_005.txt
wilson_speeches_006,wilson,Message Regarding Tampico Incident,./Total_Corpus of Presidential Speeches/wilson_speeches_006.txt
wilson_speeches_007,wilson,Memorial Day Address,./Total_Corpus of Presidential Speeches/wilson_speeches_007.txt
wilson_speeches_008,wilson,Fourth of July Address,./Total_Corpus of Presidential Speeches/wilson_speeches_008.txt
wilson_speeches_009,wilson,Address to a Joint Session of Congress on Trusts and Monopolies,./Total_Corpus of Presidential Speeches/wilson_speeches_009.txt
wilson_speeches_010,wilson,Veto of Immigration Legislation,./Total_Corpus of Presidential Speeches/wilson_speeches_010.txt
wilson_speeches_011,wilson,The Opinion of the World Speech,./Total_Corpus of Presidential Speeches/wilson_speeches_011.txt
wilson_speeches_012,wilson,Second Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_012.txt
wilson_speeches_013,wilson,Message on Neutrality,./Total_Corpus of Presidential Speeches/wilson_speeches_013.txt
wilson_speeches_014,wilson,Message Regarding Women’s Suffrage,./Total_Corpus of Presidential Speeches/wilson_speeches_014.txt
wilson_speeches_015,wilson,Speech of Acceptance,./Total_Corpus of Presidential Speeches/wilson_speeches_015.txt
wilson_speeches_016,wilson,Message Regarding German Actions,./Total_Corpus of Presidential Speeches/wilson_speeches_016.txt
wilson_speeches_017,wilson,Third Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_017.txt
wilson_speeches_018,wilson,Message Regarding Safety of Merchant Ships,./Total_Corpus of Presidential Speeches/wilson_speeches_018.txt
wilson_speeches_019,wilson,Message Regarding US - German Relations,./Total_Corpus of Presidential Speeches/wilson_speeches_019.txt
wilson_speeches_020,wilson,Fourth Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_020.txt
wilson_speeches_021,wilson,A World League for Peace Speech,./Total_Corpus of Presidential Speeches/wilson_speeches_021.txt
wilson_speeches_022,wilson,Message Regarding World War I,./Total_Corpus of Presidential Speeches/wilson_speeches_022.txt
wilson_speeches_023,wilson,Proclamation 1364,./Total_Corpus of Presidential Speeches/wilson_speeches_023.txt
wilson_speeches_024,wilson,Second Inaugural Address,./Total_Corpus of Presidential Speeches/wilson_speeches_024.txt
wilson_speeches_025,wilson,Address to Congress Requesting a Declaration of War Against Germany,./Total_Corpus of Presidential Speeches/wilson_speeches_025.txt
wilson_speeches_026,wilson,Message Regarding Military Draft,./Total_Corpus of Presidential Speeches/wilson_speeches_026.txt
wilson_speeches_027,wilson,Wilson&#8217;s Fourteen Points,./Total_Corpus of Presidential Speeches/wilson_speeches_027.txt
wilson_speeches_028,wilson,Sixth Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_028.txt
wilson_speeches_029,wilson,Fifth Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_029.txt
wilson_speeches_030,wilson,Seventh Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_030.txt
wilson_speeches_031,wilson,Eighth Annual Message,./Total_Corpus of Presidential Speeches/wilson_speeches_031.txt
